,StockPrice,ImpliedVol_OTM_Put,ImpliedVol_ATM,ImpliedVol_OTM_Call,MMPortfolioValue,TitleSentiment,ContentSentiment,Divergence,Scenario
0,98.68097416699044,0.2,0.2,0.2,0.0,-0.296,-0.4660371541976928,0.17003715419769283,LowNoise
1,98.46426918221457,0.2,0.19900247096239707,0.2,5.846491323792975,0.0,-0.3253911435604095,0.3253911435604095,LowNoise
2,99.01063452643669,0.2,0.19900247096239707,0.2,10.442942113975732,0.1779,-0.0079860128462314,0.1858860128462314,LowNoise
3,96.84489237721247,0.2,0.19900247096239707,0.2,15.273027633227173,0.0,-0.2081257998943328,0.2081257998943328,LowNoise
4,99.31870177842083,0.2,0.1980099172456983,0.2,22.467836306229685,0.0,0.5676647424697876,0.5676647424697876,LowNoise
5,98.59005414636222,0.2,0.1980099172456983,0.2,19.50466686415467,0.0,0.0,0.0,LowNoise
6,98.80308660907814,0.2,0.1970223140347685,0.2000500050002501,17.924083629562006,0.6808,0.0,0.6808,LowNoise
7,98.73334797443366,0.2,0.19603963663824134,0.2000500050002501,12.014866987180085,-0.1531,0.893648624420166,1.046748624420166,LowNoise
8,97.83538668461641,0.2,0.19603963663824134,0.2000500050002501,13.442315987693462,0.0,0.0,0.0,LowNoise
9,98.06049973401932,0.2,0.19506186048790233,0.2001000225030005,4.433259331559725,0.6369,0.1147987246513366,0.5221012753486635,LowNoise
10,97.43484752447829,0.2,0.19408896113807445,0.2001000225030005,-6.968453443285,0.0,-0.5646994113922119,0.5646994113922119,LowNoise
11,97.26650978632766,0.2,0.19312091426500713,0.2001000225030005,-24.355335033666677,0.0,-0.532961905002594,0.532961905002594,LowNoise
12,96.10671374481963,0.2,0.19215769566626814,0.2001000225030005,-39.146021201041265,0.0,-0.7686641812324524,0.7686641812324524,LowNoise
13,97.56287450887872,0.2000500050002501,0.19119928126013797,0.2001000225030005,-42.521431531151045,-0.4767,0.0,0.4767,LowNoise
14,97.92284330455432,0.2000500050002501,0.19024564708500893,0.20015005251137702,-68.36652039217336,0.6369,-0.4965921938419342,1.1334921938419342,LowNoise
15,97.72736896849462,0.2000500050002501,0.18929676929878442,0.20015005251137702,-99.2927230197754,0.0,-0.9266737699508668,0.9266737699508668,LowNoise
16,97.47604057273153,0.2000500050002501,0.18835262417828438,0.20015005251137702,-133.24262411438548,0.0,-0.9158535599708556,0.9158535599708556,LowNoise
17,97.80661946833152,0.2000500050002501,0.18741318811865143,0.20020009502850647,-169.36668677555957,0.296,-0.7532626390457153,1.0492626390457154,LowNoise
18,96.58858020633052,0.2000500050002501,0.1864784376327608,0.20020009502850647,-197.38250090063718,-0.1027,-0.6999520063400269,0.5972520063400268,LowNoise
19,94.40591502188957,0.2000500050002501,0.1855483493506331,0.20025015005751634,-117.38680029366503,0.743,-0.922640323638916,1.665640323638916,LowNoise
20,95.39585815170685,0.2000500050002501,0.1855483493506331,0.2003002176015349,-156.37514317332813,0.25,0.5215030312538147,0.2715030312538147,LowNoise
21,93.78257157133183,0.2000500050002501,0.18462290001885023,0.2003002176015349,76.60806671081104,0.0,-0.8514328598976135,0.8514328598976135,LowNoise
22,93.5341810135953,0.2000500050002501,0.18370206649997375,0.2003002176015349,41.32622779383911,0.0,-0.3367421329021454,0.3367421329021454,LowNoise
23,91.35090249887733,0.2000500050002501,0.18278582577196667,0.2003002176015349,720.0114107258446,0.25,-0.7740878462791443,1.0240878462791443,LowNoise
24,93.39720010765323,0.2000500050002501,0.18187415492761771,0.2003002176015349,177.29276523235544,0.0,0.644846498966217,0.644846498966217,LowNoise
25,91.66199271457347,0.2000500050002501,0.18187415492761771,0.2003002176015349,771.3865899861112,0.0,0.0369130000472068,0.0369130000472068,LowNoise
26,92.34633452288135,0.2001000225030005,0.18096703117396848,0.2003002176015349,695.4479764164903,-0.4019,0.2346800863742828,0.6365800863742828,LowNoise
27,90.24794145429861,0.2001000225030005,0.18006443183174425,0.2003502976636912,911.7470244369362,0.4404,-0.8453971147537231,1.285797114753723,LowNoise
28,90.48609408299025,0.2001000225030005,0.17916633433478596,0.2003502976636912,896.808721582024,0.0,-0.5707823038101196,0.5707823038101196,LowNoise
29,89.54103345102268,0.2001000225030005,0.17827271622948668,0.20040039024711512,975.7433904401028,0.5574,-0.929438292980194,1.486838292980194,LowNoise
30,90.17034148028463,0.2001000225030005,0.17827271622948668,0.20040039024711512,907.7468157267872,0.0,-0.0805688202381134,0.0805688202381134,LowNoise
31,88.19454946137377,0.2001000225030005,0.17827271622948668,0.20040039024711512,1317.822805374265,0.0,0.0477088838815689,0.0477088838815689,LowNoise
32,88.41180414354844,0.2001000225030005,0.17738355517423013,0.20040039024711512,1308.235177731723,0.0,-0.5584771633148193,0.5584771633148193,LowNoise
33,87.94250846275509,0.2001000225030005,0.17738355517423013,0.20040039024711512,1313.7594746698778,0.0,0.0238035265356302,0.0238035265356302,LowNoise
34,86.2592312581743,0.2001000225030005,0.17649882893883231,0.20040039024711512,1543.4666043534858,0.0,-0.9084157943725586,0.9084157943725586,LowNoise
35,87.40713051180984,0.2001000225030005,0.17561851540398515,0.20040039024711512,1486.9191121617291,0.0,-0.6192478537559509,0.6192478537559509,LowNoise
